cell id,population,lon,lat,vege,pota,admin_id,admin_name
557057,150504.0,124.125,6.625,5124.7,0.0,PH-SUK,Sultan Kudarat
557058,49506.0,124.375,6.625,6708.2,0.0,PH-SUK,Sultan Kudarat
557059,787672.0,124.625,6.625,10216.7,0.0,PH-SUK,Sultan Kudarat
557060,514096.0,124.875,6.625,6309.9000000000015,0.0,PH-SUK,Sultan Kudarat
557061,138922.0,125.125,6.625,12287.3,0.0,PH-SUK,Sultan Kudarat
557062,376258.0,125.375,6.625,13511.000000000002,0.0,PH-DAS,Davao del Sur
557063,11178.0,125.625,6.625,0.0,0.0,PH-DAS,Davao del Sur
557065,73132.0,126.125,6.625,2817.7000000000003,0.0,PH-DAO,Davao Oriental
557066,0.0,126.375,6.625,0.0,0.0,PH-DAO,Davao Oriental
590073,351.0,98.125,12.375,33.5,0.0,MM-05,Taninthayi
590074,5280.0,98.375,12.375,31.599999999999998,0.0,MM-05,Taninthayi
590075,335654.0,98.625,12.375,2840.6999999999994,0.0,MM-05,Taninthayi
590076,46272.0,98.875,12.375,2724.6000000000004,0.0,MM-05,Taninthayi
590077,11110.0,99.125,12.375,2285.0,0.0,MM-05,Taninthayi
590078,847.0,99.375,12.375,0.0,0.0,MM-05,Taninthayi
590079,2455.0,99.625,12.375,2013.7,0.0,TH-77,Prachuap Khiri Khan
590080,91674.0,99.875,12.375,7045.499999999999,0.0,TH-77,Prachuap Khiri Khan
590089,50453.0,102.125,12.375,745.9000000000001,0.0,TH-22,Chanthaburi
590090,56610.0,102.375,12.375,1552.3,0.0,TH-23,Trat
590091,71667.0,102.625,12.375,2779.3999999999996,0.0,TH-23,Trat
590092,741.0,102.875,12.375,0.0,0.0,KH-15,Pursat
590093,3249.0,103.125,12.375,0.0,0.0,KH-15,Pursat
590094,7991.0,103.375,12.375,0.0,0.0,KH-15,Pursat
590095,17541.0,103.625,12.375,617.9999999999999,0.0,KH-15,Pursat
590096,54862.0,103.875,12.375,1006.5,0.0,KH-15,Pursat
590097,44685.0,104.125,12.375,592.4000000000001,0.0,KH-15,Pursat
590098,69245.0,104.375,12.375,7669.199999999999,0.0,KH-4,Kampong Chhnang
590099,98223.0,104.625,12.375,3347.0000000000005,0.0,KH-4,Kampong Chhnang
590100,45563.0,104.875,12.375,130.3,0.0,KH-6,Kampong Thum
590101,148137.0,105.125,12.375,6529.9,0.0,KH-6,Kampong Thum
590102,131952.0,105.375,12.375,4577.6,0.0,KH-3,Kampong Cham
590103,102791.0,105.625,12.375,4516.0,0.0,KH-3,Kampong Cham
590104,51589.0,105.875,12.375,3073.9,0.0,KH-10,Kracheh
590105,67728.0,106.125,12.375,3514.8,0.0,KH-10,Kracheh
590106,34005.0,106.375,12.375,0.0,0.0,KH-10,Kracheh
590107,10545.0,106.625,12.375,114.1,0.0,KH-11,Mondol Kiri
590108,1400.0,106.875,12.375,193.9,0.0,KH-11,Mondol Kiri
590109,16300.0,107.125,12.375,433.5,0.0,KH-11,Mondol Kiri
590110,21233.0,107.375,12.375,229.6,0.0,KH-11,Mondol Kiri
590111,114638.0,107.625,12.375,6582.4,488.5,VN-72,Dac Nong
590112,56916.0,107.875,12.375,7118.2,0.0,VN-72,Dac Nong
590113,92180.0,108.125,12.375,15954.200000000003,0.0,VN-33,Dak Lak
590114,1538.0,108.375,12.375,1.3,0.0,VN-35,Lam Dong
590115,5976.0,108.625,12.375,768.5,0.0,VN-33,Dak Lak
590116,40174.0,108.875,12.375,8416.0,0.0,VN-34,Khanh Hoa
590117,462977.0,109.125,12.375,16976.0,0.0,VN-34,Khanh Hoa
590118,675.0,109.375,12.375,1605.9,0.0,VN-34,Khanh Hoa
590160,11150.0,119.875,12.375,0.0,0.0,PH-PLW,Palawan
590161,866.0,120.125,12.375,0.0,0.0,PH-PLW,Palawan
590164,21502.0,120.875,12.375,0.0,0.0,PH-MDC,Occidental Mindoro
590165,344738.0,121.125,12.375,6144.0,0.0,PH-MDC,Occidental Mindoro
590166,68894.0,121.375,12.375,1490.4999999999998,0.0,PH-MDR,Oriental Mindoro
590168,136406.0,121.875,12.375,1605.6,0.0,PH-ROM,Romblon
590169,164746.0,122.125,12.375,1591.5,0.0,PH-ROM,Romblon
590170,11542.0,122.375,12.375,143.9,0.0,PH-ROM,Romblon
590171,173270.0,122.625,12.375,690.3,0.0,PH-ROM,Romblon
590174,317348.0,123.375,12.375,14970.699999999999,82.5,PH-MAS,Masbate
590175,237108.0,123.625,12.375,6021.499999999999,143.7,PH-MAS,Masbate
590176,21706.0,123.875,12.375,1098.3,66.7,PH-MAS,Masbate
590177,25186.0,124.125,12.375,0.0,0.0,PH-NSA,Northern Samar
590178,101906.0,124.375,12.375,275.5,0.0,PH-NSA,Northern Samar
590179,175412.0,124.625,12.375,1022.1,0.0,PH-NSA,Northern Samar
590180,207998.0,124.875,12.375,762.4000000000001,0.0,PH-NSA,Northern Samar
590181,304486.0,125.125,12.375,1547.5,0.0,PH-NSA,Northern Samar
590182,106660.0,125.375,12.375,525.3,0.0,PH-NSA,Northern Samar
459122,16.0,120.375,-10.375,0.0,0.0,ID-NT,Nusa Tenggara Timur
459123,0.0,120.625,-10.375,0.0,0.0,ID-NT,Nusa Tenggara Timur
459128,7055.0,121.875,-10.375,229.4,0.8,ID-NT,Nusa Tenggara Timur
459134,5853.0,123.375,-10.375,66.2,1.2000000000000002,ID-NT,Nusa Tenggara Timur
459135,17898.0,123.625,-10.375,217.0,1.6,ID-NT,Nusa Tenggara Timur
459136,10114.0,123.875,-10.375,114.9,0.8,ID-NT,Nusa Tenggara Timur
459137,22.0,124.125,-10.375,0.0,0.0,ID-NT,Nusa Tenggara Timur
639068,145404.0,106.875,20.875,9564.0,476.8,VN-13,Quang Ninh
639070,3267.0,107.375,20.875,24.200000000000003,0.0,VN-13,Quang Ninh
623177,12.0,94.125,18.125,0.0,0.0,MM-16,Rakhine
623178,32130.0,94.375,18.125,501.59999999999997,79.5,MM-16,Rakhine
623179,2557.0,94.625,18.125,0.0,0.0,MM-16,Rakhine
623180,10.0,94.875,18.125,586.9,0.0,MM-07,Ayeyawady
623181,62161.0,95.125,18.125,17341.300000000003,0.0,MM-07,Ayeyawady
623182,283703.0,95.375,18.125,17376.1,27.3,MM-07,Ayeyawady
623183,254581.0,95.625,18.125,7130.9,158.0,MM-02,Bago
623184,47464.0,95.875,18.125,4478.3,30.800000000000004,MM-02,Bago
623185,365.0,96.125,18.125,0.0,0.0,MM-02,Bago
623186,22582.0,96.375,18.125,4087.8,5.6,MM-02,Bago
623187,239381.0,96.625,18.125,13798.3,11.200000000000001,MM-02,Bago
623188,40789.0,96.875,18.125,4742.3,1.4,MM-02,Bago
623189,452.0,97.125,18.125,0.0,0.0,MM-02,Bago
623190,1543.0,97.375,18.125,4.0,0.0,MM-13,Kayin
623191,544.0,97.625,18.125,2.1,0.0,MM-13,Kayin
623192,44881.0,97.875,18.125,0.0,0.0,TH-58,Mae Hong Son
623193,17328.0,98.125,18.125,25.4,351.2,TH-58,Mae Hong Son
623194,13035.0,98.375,18.125,114.8,2601.9,TH-50,Chiang Mai
623195,46380.0,98.625,18.125,5293.499999999999,0.0,TH-50,Chiang Mai
623196,13094.0,98.875,18.125,424.4,806.1,TH-51,Lamphun
623197,40394.0,99.125,18.125,1809.0,0.0,TH-52,Lampang
623198,102933.0,99.375,18.125,6593.0,0.0,TH-52,Lampang
623199,31488.0,99.625,18.125,1547.4,0.0,TH-52,Lampang
623200,38468.0,99.875,18.125,148.6,0.0,TH-54,Phrae
623201,197565.0,100.125,18.125,6078.399999999999,0.0,TH-54,Phrae
623202,5063.0,100.375,18.125,10.0,0.0,TH-54,Phrae
623203,16479.0,100.625,18.125,167.8,0.0,TH-55,Nan
623204,3896.0,100.875,18.125,143.2,0.0,TH-55,Nan
623205,17161.0,101.125,18.125,227.6,23.4,TH-53,Uttaradit
623206,52583.0,101.375,18.125,2198.2,56.3,LA-XA,Xaignabouri
623207,10549.0,101.625,18.125,5772.5,0.0,LA-VI,Vientiane
623208,16174.0,101.875,18.125,5317.7,0.0,LA-VI,Vientiane
623209,18704.0,102.125,18.125,7600.0,0.0,TH-43,Nong Khai
623210,11448.0,102.375,18.125,7386.400000000001,0.0,LA-VT,Viangchan
623211,254044.0,102.625,18.125,26712.100000000002,0.0,LA-VT,Viangchan
623212,66786.0,102.875,18.125,21104.4,0.0,LA-VT,Viangchan
623213,82134.0,103.125,18.125,10755.1,0.0,TH-43,Nong Khai
623217,50942.0,104.125,18.125,7876.5,0.0,LA-BL,Bolikhamxai
623218,14839.0,104.375,18.125,2731.2,21.0,LA-BL,Bolikhamxai
623219,19027.0,104.625,18.125,3816.7999999999997,50.4,LA-KH,Khammouan
623220,13128.0,104.875,18.125,2045.6999999999998,83.8,LA-BL,Bolikhamxai
623221,4766.0,105.125,18.125,2500.7,96.7,LA-BL,Bolikhamxai
623222,76.0,105.375,18.125,18.0,35.1,LA-KH,Khammouan
623223,57563.0,105.625,18.125,8764.500000000002,0.0,VN-23,Ha Tinh
623224,21638.0,105.875,18.125,15110.1,472.6,VN-23,Ha Tinh
623225,119613.0,106.125,18.125,15991.2,0.0,VN-23,Ha Tinh
623226,94774.0,106.375,18.125,11841.0,0.0,VN-23,Ha Tinh
492172,395.0,102.875,-4.625,68.3,0.5,ID-BE,Bengkulu
492173,10023.0,103.125,-4.625,4338.4,3.0,ID-BE,Bengkulu
492174,22631.0,103.375,-4.625,7049.900000000001,4.0,ID-BE,Bengkulu
492175,4530.0,103.625,-4.625,640.9,2.0,ID-BE,Bengkulu
492176,6642.0,103.875,-4.625,1198.3,0.0,ID-SS,Sumatera Selatan
492177,14047.0,104.125,-4.625,1158.8000000000002,0.0,ID-SS,Sumatera Selatan
492178,43390.0,104.375,-4.625,1224.4,0.0,ID-LA,Lampung
492179,113614.0,104.625,-4.625,3757.0,0.0,ID-LA,Lampung
492180,179722.0,104.875,-4.625,5831.299999999999,0.0,ID-LA,Lampung
492181,241624.0,105.125,-4.625,4240.400000000001,0.0,ID-LA,Lampung
492182,270175.0,105.375,-4.625,3967.5,0.0,ID-LA,Lampung
492183,247292.0,105.625,-4.625,5559.9,0.0,ID-LA,Lampung
492184,63313.0,105.875,-4.625,1268.1000000000001,0.0,ID-LA,Lampung
623282,21390.0,120.375,18.125,0.0,0.0,PH-ILN,Ilocos Norte
623283,784030.0,120.625,18.125,78836.90000000001,0.0,PH-ILN,Ilocos Norte
623284,76362.0,120.875,18.125,22512.8,415.9,PH-ILN,Ilocos Norte
623285,23970.0,121.125,18.125,5366.6,0.0,PH-APA,Apayao
623286,63760.0,121.375,18.125,48013.2,0.0,PH-APA,Apayao
623287,208516.0,121.625,18.125,20825.2,0.0,PH-CAG,Cagayan
623288,30230.0,121.875,18.125,7835.700000000002,0.0,PH-CAG,Cagayan
623289,5184.0,122.125,18.125,119.8,0.0,PH-CAG,Cagayan
623290,844.0,122.375,18.125,0.0,0.0,PH-CAG,Cagayan
492224,0.0,115.875,-4.625,0.0,0.0,ID-KS,Kalimantan Selatan
492238,105.0,119.375,-4.625,0.0,0.0,ID-SN,Sulawesi Selatan
492239,110791.0,119.625,-4.625,6483.299999999999,37.6,ID-SN,Sulawesi Selatan
492240,128837.0,119.875,-4.625,1853.6,42.300000000000004,ID-SN,Sulawesi Selatan
492241,85076.0,120.125,-4.625,2587.6000000000004,32.9,ID-SN,Sulawesi Selatan
492242,166835.0,120.375,-4.625,7359.0,28.2,ID-SN,Sulawesi Selatan
492246,2910.0,121.375,-4.625,0.0,0.0,ID-SG,Sulawesi Tenggara
492247,37923.0,121.625,-4.625,1283.8,0.0,ID-SG,Sulawesi Tenggara
492248,75534.0,121.875,-4.625,1403.4999999999998,0.0,ID-SG,Sulawesi Tenggara
492249,12199.0,122.125,-4.625,146.8,0.0,ID-SG,Sulawesi Tenggara
492251,105457.0,122.625,-4.625,741.5,0.0,ID-SG,Sulawesi Tenggara
492252,14828.0,122.875,-4.625,233.3,0.0,ID-SG,Sulawesi Tenggara
492253,49944.0,123.125,-4.625,476.7,0.0,ID-SG,Sulawesi Tenggara
492280,6032.0,129.875,-4.625,0.0,0.9,ID-ML,Maluku
492288,0.0,131.875,-4.625,0.0,0.0,ID-ML,Maluku
492303,0.0,135.625,-4.625,0.0,0.0,ID-PP,Papua
492304,63.0,135.875,-4.625,1.0,0.0,ID-PP,Papua
492305,680.0,136.125,-4.625,13.4,0.0,ID-PP,Papua
492306,865.0,136.375,-4.625,58.900000000000006,0.0,ID-PP,Papua
492307,259.0,136.625,-4.625,68.8,0.0,ID-PP,Papua
492308,62203.0,136.875,-4.625,720.9000000000001,0.0,ID-PP,Papua
492309,71.0,137.125,-4.625,42.09999999999999,0.0,ID-PP,Papua
492310,82.0,137.375,-4.625,48.099999999999994,0.0,ID-PP,Papua
492311,245.0,137.625,-4.625,31.500000000000004,0.0,ID-PP,Papua
492312,1267.0,137.875,-4.625,23.4,0.0,ID-PP,Papua
492313,2285.0,138.125,-4.625,19.5,0.0,ID-PP,Papua
492314,2381.0,138.375,-4.625,17.400000000000002,0.0,ID-PP,Papua
492315,2751.0,138.625,-4.625,20.6,0.0,ID-PP,Papua
492316,9388.0,138.875,-4.625,48.4,3.6,ID-PP,Papua
492317,4852.0,139.125,-4.625,44.099999999999994,0.0,ID-PP,Papua
492318,8558.0,139.375,-4.625,214.9,2.4,ID-PP,Papua
492319,3889.0,139.625,-4.625,16.8,2.9000000000000004,ID-PP,Papua
492320,12206.0,139.875,-4.625,11.5,16.8,ID-PP,Papua
492321,17192.0,140.125,-4.625,183.2,111.8,ID-PP,Papua
492322,15232.0,140.375,-4.625,11.6,109.1,ID-PP,Papua
492323,6262.0,140.625,-4.625,11.4,2.5,ID-PP,Papua
492324,3373.0,140.875,-4.625,103.4,0.5,ID-PP,Papua
639128,6890.0,121.875,20.875,418.9,82.4,PH-BTN,Batanes
656275,318939.0,88.625,23.875,12680.3,11255.7,BD-D,Khulna
656276,777719.0,88.875,23.875,29364.3,17064.3,BD-D,Khulna
656277,1049211.0,89.125,23.875,20726.9,3019.7000000000003,BD-D,Khulna
656278,747197.0,89.375,23.875,17974.3,1800.8000000000002,BD-C,Dhaka
656279,620038.0,89.625,23.875,8437.800000000001,1023.0999999999999,BD-E,Rajshahi
656280,822187.0,89.875,23.875,16162.2,13242.3,BD-C,Dhaka
656281,1220971.0,90.125,23.875,20034.9,12304.599999999999,BD-C,Dhaka
656282,8990104.0,90.375,23.875,31199.399999999998,10891.4,BD-C,Dhaka
656283,1920045.0,90.625,23.875,25765.1,32264.8,BD-C,Dhaka
656284,1139567.0,90.875,23.875,10450.6,8248.599999999999,BD-C,Dhaka
656285,1242255.0,91.125,23.875,4637.4,11891.800000000001,BD-B,Chittagong
656295,2990.0,93.625,23.875,459.20000000000005,260.9,MM-14,Chin
656296,2279.0,93.875,23.875,173.4,132.5,MM-14,Chin
656298,3544.0,94.375,23.875,716.6999999999999,47.2,MM-01,Sagaing
656299,4910.0,94.625,23.875,1177.8000000000002,135.7,MM-01,Sagaing
656300,3661.0,94.875,23.875,264.0,25.2,MM-01,Sagaing
656301,8813.0,95.125,23.875,1522.6,77.2,MM-01,Sagaing
656302,49659.0,95.375,23.875,5562.1,171.9,MM-01,Sagaing
656303,123096.0,95.625,23.875,5966.0,211.1,MM-01,Sagaing
656304,50732.0,95.875,23.875,6219.5,329.49999999999994,MM-01,Sagaing
656305,51261.0,96.125,23.875,5331.099999999999,394.1,MM-01,Sagaing
656306,27618.0,96.375,23.875,6033.7,253.49999999999997,MM-01,Sagaing
656307,3439.0,96.625,23.875,458.40000000000003,66.5,MM-17,Shan
656308,3889.0,96.875,23.875,0.0,0.0,MM-17,Shan
656309,15810.0,97.125,23.875,326.1,287.29999999999995,MM-11,Kachin
656310,5385.0,97.375,23.875,0.0,0.0,MM-11,Kachin
656311,128010.0,97.625,23.875,12238.8,1024.8,MM-11,Kachin
656312,50804.0,97.875,23.875,9515.599999999999,945.7,MM-17,Shan
656313,8323.0,98.125,23.875,1571.7,322.2,MM-17,Shan
656314,10717.0,98.375,23.875,1139.8,260.6,MM-17,Shan
656315,34654.0,98.625,23.875,2733.7999999999993,464.79999999999995,MM-17,Shan
525270,43858.0,97.375,1.125,2773.7999999999997,364.0,ID-SU,Sumatera Utara
525271,102074.0,97.625,1.125,5171.7,409.5,ID-SU,Sumatera Utara
525272,66307.0,97.875,1.125,7883.9,134.7,ID-SU,Sumatera Utara
525276,1636.0,98.875,1.125,0.0,120.0,ID-SU,Sumatera Utara
525277,1813.0,99.125,1.125,0.0,192.8,ID-SU,Sumatera Utara
525278,6186.0,99.375,1.125,3687.1000000000004,345.7,ID-SU,Sumatera Utara
525279,29528.0,99.625,1.125,2395.5,365.5,ID-SU,Sumatera Utara
525280,77696.0,99.875,1.125,4989.5,409.5,ID-SU,Sumatera Utara
525281,65993.0,100.125,1.125,1229.9,182.0,ID-SU,Sumatera Utara
525282,67857.0,100.375,1.125,0.0,0.0,ID-RI,Riau
525283,13149.0,100.625,1.125,0.0,0.0,ID-RI,Riau
525284,2143.0,100.875,1.125,23.7,0.0,ID-RI,Riau
525285,21784.0,101.125,1.125,89.8,0.0,ID-RI,Riau
525286,36181.0,101.375,1.125,195.00000000000003,0.0,ID-RI,Riau
525287,9907.0,101.625,1.125,357.7,0.0,ID-RI,Riau
525288,4650.0,101.875,1.125,38.1,0.0,ID-RI,Riau
525289,14648.0,102.125,1.125,792.8000000000001,0.0,ID-RI,Riau
525290,7923.0,102.375,1.125,299.5,0.0,ID-RI,Riau
525292,17329.0,102.875,1.125,332.2,0.0,ID-RI,Riau
525293,1125.0,103.125,1.125,0.0,0.0,ID-RI,Riau
525294,153372.0,103.375,1.125,203.20000000000002,0.0,ID-KR,Kepulauan Riau
525296,272659.0,103.875,1.125,51.8,0.0,ID-KR,Kepulauan Riau
525297,728185.0,104.125,1.125,88.5,0.0,ID-KR,Kepulauan Riau
525298,48737.0,104.375,1.125,83.5,0.0,ID-KR,Kepulauan Riau
525299,3299.0,104.625,1.125,68.0,0.0,ID-KR,Kepulauan Riau
525300,1.0,104.875,1.125,0.0,0.0,ID-KR,Kepulauan Riau
525311,1429.0,107.625,1.125,0.0,0.0,ID-KR,Kepulauan Riau
525316,87446.0,108.875,1.125,1502.9,0.0,ID-KB,Kalimantan Barat
525317,75287.0,109.125,1.125,1113.3,0.0,ID-KB,Kalimantan Barat
525318,16835.0,109.375,1.125,430.9,0.0,ID-KB,Kalimantan Barat
525319,64255.0,109.625,1.125,812.6999999999999,0.0,ID-KB,Kalimantan Barat
525320,11974.0,109.875,1.125,461.1,0.0,ID-KB,Kalimantan Barat
525321,1996.0,110.125,1.125,270.1,0.0,ID-KB,Kalimantan Barat
525322,14335.0,110.375,1.125,0.0,0.0,MY-13,Sarawak
525323,42356.0,110.625,1.125,0.0,0.0,MY-13,Sarawak
525324,17545.0,110.875,1.125,0.0,0.0,MY-13,Sarawak
525325,5779.0,111.125,1.125,20.3,0.0,MY-13,Sarawak
525326,31702.0,111.375,1.125,14.1,0.0,MY-13,Sarawak
525327,18689.0,111.625,1.125,0.0,0.0,MY-13,Sarawak
525328,24556.0,111.875,1.125,115.9,0.0,MY-13,Sarawak
525329,3299.0,112.125,1.125,80.19999999999999,0.0,ID-KB,Kalimantan Barat
525330,1950.0,112.375,1.125,980.0000000000001,0.0,ID-KB,Kalimantan Barat
525331,2219.0,112.625,1.125,196.4,0.0,ID-KB,Kalimantan Barat
525332,1760.0,112.875,1.125,20.200000000000003,0.0,ID-KB,Kalimantan Barat
525333,254.0,113.125,1.125,2.8,0.0,ID-KB,Kalimantan Barat
525334,1741.0,113.375,1.125,39.3,0.0,ID-KB,Kalimantan Barat
525335,1284.0,113.625,1.125,51.599999999999994,0.0,ID-KB,Kalimantan Barat
525336,323.0,113.875,1.125,25.6,0.0,ID-KB,Kalimantan Barat
525337,106.0,114.125,1.125,23.700000000000003,0.0,ID-KI,Kalimantan Timur
525338,562.0,114.375,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525339,2358.0,114.625,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525340,2915.0,114.875,1.125,25.3,0.0,ID-KI,Kalimantan Timur
525341,2699.0,115.125,1.125,0.0,0.0,ID-KU,Kalimantan Utara
525342,12411.0,115.375,1.125,0.0,0.0,ID-KU,Kalimantan Utara
525343,1965.0,115.625,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525344,325.0,115.875,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525345,46.0,116.125,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525346,189.0,116.375,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525347,1612.0,116.625,1.125,9.2,0.0,ID-KI,Kalimantan Timur
525348,8594.0,116.875,1.125,128.8,0.0,ID-KI,Kalimantan Timur
525349,5342.0,117.125,1.125,261.8,0.0,ID-KI,Kalimantan Timur
525350,3062.0,117.375,1.125,281.2,0.0,ID-KI,Kalimantan Timur
525351,3236.0,117.625,1.125,498.79999999999995,0.0,ID-KI,Kalimantan Timur
525352,7183.0,117.875,1.125,392.4,0.0,ID-KI,Kalimantan Timur
525353,1703.0,118.125,1.125,17.4,0.0,ID-KI,Kalimantan Timur
525354,3764.0,118.375,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525355,2032.0,118.625,1.125,0.0,0.0,ID-KI,Kalimantan Timur
525363,178.0,120.625,1.125,3.1,0.0,ID-ST,Sulawesi Tengah
525364,69219.0,120.875,1.125,181.3,1.1,ID-ST,Sulawesi Tengah
525365,14417.0,121.125,1.125,56.7,0.0,ID-ST,Sulawesi Tengah
525366,50412.0,121.375,1.125,322.2,0.0,ID-ST,Sulawesi Tengah
525367,24322.0,121.625,1.125,93.5,0.0,ID-ST,Sulawesi Tengah
525368,9699.0,121.875,1.125,28.5,0.0,ID-ST,Sulawesi Tengah
525369,10384.0,122.125,1.125,56.2,0.2,ID-ST,Sulawesi Tengah
525378,102136.0,124.375,1.125,540.0,843.7,ID-SA,Sulawesi Utara
525379,183417.0,124.625,1.125,5795.299999999999,1023.3,ID-SA,Sulawesi Utara
525380,320465.0,124.875,1.125,9471.2,1008.3,ID-SA,Sulawesi Utara
525381,1039.0,125.125,1.125,0.0,251.0,ID-SA,Sulawesi Utara
525390,44650.0,127.375,1.125,0.0,0.0,ID-MU,Maluku Utara
525391,44067.0,127.625,1.125,0.0,0.0,ID-MU,Maluku Utara
525392,42215.0,127.875,1.125,70.10000000000001,5.4,ID-MU,Maluku Utara
525393,7477.0,128.125,1.125,46.0,9.900000000000002,ID-MU,Maluku Utara
525394,261.0,128.375,1.125,0.0,0.0,ID-MU,Maluku Utara
525395,1249.0,128.625,1.125,0.0,0.0,ID-MU,Maluku Utara
562717,26349.0,99.125,7.625,64.0,0.0,TH-81,Krabi
558399,4599.0,99.625,6.875,0.0,0.0,TH-91,Satun
558400,94492.0,99.875,6.875,3584.9,0.0,TH-91,Satun
558401,58367.0,100.125,6.875,1865.3,0.0,TH-91,Satun
558402,101801.0,100.375,6.875,6703.8,0.0,TH-90,Songkhla
558403,117391.0,100.625,6.875,10253.5,0.0,TH-90,Songkhla
558404,78568.0,100.875,6.875,7645.5,0.0,TH-90,Songkhla
558405,183415.0,101.125,6.875,2867.6000000000004,0.0,TH-94,Pattani
558406,196647.0,101.375,6.875,3951.3,0.0,TH-94,Pattani
558407,21231.0,101.625,6.875,881.2,0.0,TH-94,Pattani
558467,13354.0,116.625,6.875,0.0,0.0,MY-12,Sabah
558469,10364.0,117.125,6.875,0.0,0.0,MY-12,Sabah
558474,570.0,118.375,6.875,0.0,0.0,PH-TAW,Tawi-Tawi
558475,1614.0,118.625,6.875,0.0,0.0,PH-TAW,Tawi-Tawi
558488,53850.0,121.875,6.875,2103.0,0.0,PH-ZAS,Zamboanga del Sur
558489,1307344.0,122.125,6.875,2569.6,0.0,PH-ZAS,Zamboanga del Sur
558490,1098.0,122.375,6.875,0.0,0.0,PH-ZAS,Zamboanga del Sur
558496,2928.0,123.875,6.875,0.0,0.0,PH-MAG,Maguindanao
558497,68836.0,124.125,6.875,3492.7000000000003,0.0,PH-MAG,Maguindanao
558498,321532.0,124.375,6.875,2122.4,0.0,PH-MAG,Maguindanao
558499,658090.0,124.625,6.875,3798.3999999999996,0.0,PH-SUK,Sultan Kudarat
558500,486340.0,124.875,6.875,9920.5,0.0,PH-NCO,Cotabato
558501,302294.0,125.125,6.875,13300.1,148.6,PH-NCO,Cotabato
558502,437828.0,125.375,6.875,9237.6,10393.7,PH-DAS,Davao del Sur
558503,7170.0,125.625,6.875,272.9,0.0,PH-DAV,Davao del Norte
558505,460358.0,126.125,6.875,8864.9,0.0,PH-DAO,Davao Oriental
558506,101352.0,126.375,6.875,1203.8,0.0,PH-DAO,Davao Oriental
591512,43.0,97.875,12.625,0.0,0.0,MM-05,Taninthayi
591513,47.0,98.125,12.625,6.7,0.0,MM-05,Taninthayi
591514,1799.0,98.375,12.625,6.7,0.0,MM-05,Taninthayi
591515,18680.0,98.625,12.625,886.9,0.0,MM-05,Taninthayi
591516,9234.0,98.875,12.625,425.0,0.0,MM-05,Taninthayi
591517,1240.0,99.125,12.625,0.0,0.0,MM-05,Taninthayi
591518,264.0,99.375,12.625,0.0,0.0,TH-76,Phetchaburi
591519,10799.0,99.625,12.625,1437.8,0.0,TH-76,Phetchaburi
591520,90210.0,99.875,12.625,5545.799999999999,0.0,TH-76,Phetchaburi
591524,163527.0,100.875,12.625,953.9,0.0,TH-20,Chon Buri
591525,208866.0,101.125,12.625,1294.5,0.0,TH-21,Rayong
591526,126241.0,101.375,12.625,2630.8,0.0,TH-21,Rayong
591527,42779.0,101.625,12.625,643.4,0.0,TH-21,Rayong
591528,58869.0,101.875,12.625,2154.7,0.0,TH-22,Chanthaburi
591529,163225.0,102.125,12.625,1125.6,0.0,TH-22,Chanthaburi
591530,43739.0,102.375,12.625,2095.5,0.0,TH-22,Chanthaburi
591531,22540.0,102.625,12.625,1101.7,0.0,KH-2,Batdambang
591532,46092.0,102.875,12.625,44.9,0.0,KH-2,Batdambang
591533,11154.0,103.125,12.625,132.1,0.0,KH-2,Batdambang
591534,52627.0,103.375,12.625,1473.6999999999998,0.0,KH-2,Batdambang
591535,108714.0,103.625,12.625,2998.5,0.0,KH-2,Batdambang
591536,150349.0,103.875,12.625,3472.8,0.0,KH-15,Pursat
591537,56915.0,104.125,12.625,427.9,0.0,KH-15,Pursat
591538,9998.0,104.375,12.625,17.5,0.0,KH-6,Kampong Thum
591539,12903.0,104.625,12.625,0.0,0.0,KH-6,Kampong Thum
591540,78068.0,104.875,12.625,2870.9999999999995,0.0,KH-6,Kampong Thum
591541,72982.0,105.125,12.625,2968.9000000000005,0.0,KH-6,Kampong Thum
591542,16040.0,105.375,12.625,0.0,0.0,KH-6,Kampong Thum
591543,1473.0,105.625,12.625,0.0,0.0,KH-6,Kampong Thum
591544,28435.0,105.875,12.625,129.1,0.0,KH-10,Kracheh
591545,58059.0,106.125,12.625,2990.6,0.0,KH-10,Kracheh
591546,17080.0,106.375,12.625,175.7,0.0,KH-10,Kracheh
591547,7685.0,106.625,12.625,244.69999999999996,0.0,KH-11,Mondol Kiri
591548,5195.0,106.875,12.625,297.5,0.0,KH-11,Mondol Kiri
591549,3934.0,107.125,12.625,256.8,0.0,KH-11,Mondol Kiri
591550,2779.0,107.375,12.625,181.49999999999997,0.0,KH-11,Mondol Kiri
591551,14226.0,107.625,12.625,3776.6000000000004,0.0,VN-33,Dak Lak
591552,200232.0,107.875,12.625,13181.900000000001,0.0,VN-33,Dak Lak
591553,456453.0,108.125,12.625,32630.599999999995,0.0,VN-33,Dak Lak
